year,opening_cash,opening_financial_debt,opening_revolver,opening_lease_liability,entry_enterprise_value,transaction_fees,purchase_price,total_uses,debt_sources,cash_sources,opening_cash_use,total_sources,sponsor_equity,revenue,ebitda,da,ebit,negative_ebitda_flag,operating_cash_generation,cash_before_financing,cash_taxes,capex,working_capital,delta_working_capital,cash_interest,lease_interest_cash_payment,lease_interest,lease_principal_cash_payment,lease_additions,scheduled_debt_amortisation,actual_mandatory_amortisation,unpaid_amortisation,payment_default_flag,cash_after_mandatory_amortisation,revolver_draw_for_amortisation,revolver_draw_for_liquidity,revolver_draw,revolver_repayment,cash_sweep,funding_deficit,insolvency_flag,cash_after_financing,debt_balance,revolver_balance,lease_liability,cash,ending_cash,exit_enterprise_value,exit_equity,scenario_id,scenario_type,analytic_leverage,analytic_icr,simulated_leverage,simulated_icr,leverage_difference,icr_difference
2,25.0,401.64519786238054,0.0,327.1315953326409,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1019.0780424880923,232.07992254892682,30.572341274642767,201.50758127428406,False,109.8168759522891,96.16940755707846,40.263072408977294,40.763121699523694,20.381560849761847,0.7815608497618456,24.098711871742832,16.35657976663205,16.35657976663205,38.64746839521062,10.047434926223648,30.0,30.0,0.0,False,66.16940755707846,0.0,0.0,0.0,0.0,41.16940755707846,0.0,False,25.0,330.4757903053021,0.0,298.53156186365396,25.0,25.0,0.0,0.0,0187,base,3.0289670712449066,5.923297038219063,2.6025833925449535,5.736701260825459,0.4263836786999531,0.18659577739360422
3,25.0,330.4757903053021,0.0,298.53156186365396,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1059.7143435524101,241.3342379305596,31.791430306572302,209.5428076239873,False,119.68089212755439,109.41224407670919,43.69692052812162,42.388573742096405,21.194286871048202,0.8127260212863554,19.828547418318124,14.926578093182698,14.926578093182698,35.26864805084521,10.448081955757639,30.0,30.0,0.0,False,79.41224407670919,0.0,0.0,0.0,0.0,52.56567950578473,0.0,False,26.846564570924457,247.91011079951738,0.0,273.71099576856636,26.846564570924457,26.846564570924457,0.0,0.0,0187,base,2.588074713428849,6.919030412519349,2.050163069441989,6.943845961675485,0.5379116439868601,-0.02481554915613593
4,26.846564570924457,247.91011079951738,0.0,273.71099576856636,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1101.9710396162693,250.95757426084714,33.05913118848808,217.89844307235904,False,130.1388706595299,124.64909961105047,47.33457165898992,44.078841584650775,22.039420792325387,0.8451339212771849,14.874606647971042,13.685549788428318,13.685549788428318,32.33633561940389,10.864705007376177,30.0,30.0,0.0,False,94.64909961105047,0.0,0.0,0.0,0.0,59.8860271638822,0.0,False,34.76307244716828,158.02408363563518,0.0,252.23936515653867,34.76307244716828,34.76307244716828,0.0,0.0,0187,base,2.1697631508182487,8.253622467451281,1.4962703454995454,8.786981780709247,0.6734928053187033,-0.5333593132579661
5,34.76307244716828,158.02408363563518,0.0,252.23936515653867,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1145.912744827261,260.964646454392,34.377382344817825,226.58726410957416,False,141.03242657271437,145.9958311430983,51.12346270840228,45.836509793090435,22.918254896545218,0.8788341042198304,9.48144501813811,12.611968257826934,12.611968257826934,29.799667876784355,11.29794113380356,30.0,30.0,0.0,False,115.99583114309829,0.0,0.0,0.0,0.0,70.14178471349376,0.0,False,45.85404642960452,57.882298922141416,0.0,233.73763841355785,45.85404642960452,45.85404642960452,2087.717171635136,1810.6355231545142,0187,base,1.7696443730647589,10.150703343071552,0.9417593311783959,11.811875475949652,0.8278850418863629,-1.6611721328781002
1,35.0,470.0,0.0,360.0,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,980.0,170.31187387238424,29.4,140.91187387238423,False,61.23390540428818,57.33719771176135,23.677968468096058,39.2,19.6,0.0,28.2,18.0,18.0,38.89670769252683,15.655369697381996,30.0,30.0,0.0,False,27.33719771176135,0.0,0.0,0.0,0.0,2.3371977117613483,0.0,False,25.0,437.66280228823865,0.0,336.7586620048552,25.0,25.0,0.0,0.0,0188,base,3.8761399786744533,4.643621616271526,4.40028899485094,3.686404196371953,-0.5241490161764868,0.9572174198995729
2,25.0,437.66280228823865,0.0,336.7586620048552,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,936.9775454344546,162.83510361151937,28.109326363033635,134.72577724848574,False,60.21173064517783,48.82616609259645,22.907019002737165,37.47910181737819,18.739550908689093,-0.8604490913109082,26.25976813729432,16.83793310024276,16.83793310024276,36.38556455258137,14.968091706042777,30.0,30.0,0.0,False,18.826166092596452,0.0,6.173833907403548,6.173833907403548,0.0,0.0,0.0,False,25.0,407.66280228823865,6.173833907403548,315.34118915831664,25.0,25.0,0.0,0.0,0188,base,3.7566890246467755,4.768899173765983,4.324484154435994,3.7782781664859155,-0.5677951297892183,0.9906210072800676
3,25.0,407.66280228823865,6.173833907403548,315.34118915831664,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,895.8437965799749,155.68656703314952,26.875313897399245,128.81125313575026,False,58.02473364086178,48.95325014612608,22.053498876523975,35.833751863199,17.9168759315995,-0.8226749770895943,24.83019817173853,15.767059457915833,15.767059457915833,34.0714834947357,14.31098553731202,30.0,30.0,0.0,False,18.95325014612608,0.0,6.046749853873919,6.046749853873919,0.0,0.0,0.0,False,25.0,377.66280228823865,12.220583761277467,295.58069120089294,25.0,25.0,0.0,0.0,0188,base,3.640935670605244,4.898042916082993,4.242267588248509,3.834903540859565,-0.6013319176432645,1.063139375223428
4,25.0,377.66280228823865,12.220583761277467,295.58069120089294,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,856.5158383797833,148.85185452636438,25.6954751513935,123.15637937497088,False,55.95965701917247,49.02322439362755,21.246085412988815,34.26063353519133,17.130316767595666,-0.7865591640038332,23.393003162970967,14.779034560044648,14.779034560044648,31.936432625544917,13.68272663418224,30.0,30.0,0.0,False,19.02322439362755,0.0,5.976775606372449,5.976775606372449,0.0,0.0,0.0,False,25.0,347.66280228823865,18.197359367649916,277.3269852095303,25.0,25.0,0.0,0.0,0188,base,3.528170896695032,5.032047737531106,4.153036244206999,3.8994998277656787,-0.624865347511967,1.1325479097654272
5,25.0,347.66280228823865,18.197359367649916,277.3269852095303,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,818.9143957865545,142.31718906885655,24.567431873596632,117.74975719525992,False,54.011733570571586,49.04754835128044,20.482949558857523,32.75657583146218,16.37828791573109,-0.7520288518645764,21.951609699353316,13.866349260476515,13.866349260476515,29.964185219291142,13.08204858831297,30.0,30.0,0.0,False,19.04754835128044,0.0,5.95245164871956,5.95245164871956,0.0,0.0,0.0,False,25.0,317.66280228823865,24.149811016369476,260.44484857855207,25.0,25.0,1138.5375125508524,544.2019879794294,0188,base,3.4176829849287675,5.1721241286387105,4.056133104230079,3.973347259358541,-0.6384501193013112,1.1987768692801697
1,29.75,493.5,0.0,374.40000000000003,7350.0,220.5,7350.0,7600.25,493.5,0.0,29.75,7600.25,7106.75,980.0,184.45525850725716,29.4,155.05525850725715,False,70.24394388044284,58.43890223086317,26.681314626814288,39.2,19.6,0.0,29.61,18.720000000000002,18.720000000000002,41.55504164957967,13.300415805326454,30.0,30.0,0.0,False,28.43890223086317,0.0,0.0,0.0,0.0,3.438902230863171,0.0,False,25.0,460.06109776913684,0.0,346.1453741557468,25.0,25.0,0.0,0.0,0189,downside,3.645652085808986,4.940881410557279,4.235208463271586,3.8165789055919133,-0.5895563774625998,1.1243025049653657
2,25.0,460.06109776913684,0.0,346.1453741557468,7350.0,220.5,7350.0,7600.25,493.5,0.0,29.75,7600.25,7106.75,1028.5376243537376,193.59099324960084,30.856128730612127,162.73486451898873,False,77.11181872817775,63.69278710464304,29.45598248626329,41.141504974149505,20.570752487074753,0.9707524870747513,27.60366586614821,17.30726870778734,17.30726870778734,38.419031623534714,13.959161301354461,30.0,30.0,0.0,False,33.69278710464304,0.0,0.0,0.0,0.0,8.692787104643038,0.0,False,25.0,421.3683106644938,0.0,321.6855038335666,25.0,25.0,0.0,0.0,0189,downside,3.1437918889836305,5.7150100752304995,3.7091282112089727,4.310553656613351,-0.5653363222253422,1.4044564186171486
3,25.0,421.3683106644938,0.0,321.6855038335666,7350.0,220.5,7350.0,7600.25,493.5,0.0,29.75,7600.25,7106.75,1079.4792292971736,203.1792043808417,32.384376878915205,170.79482750192648,False,85.25771586094345,74.55351043928245,32.35711341759463,43.17916917188694,21.58958458594347,1.0188320988687174,25.282098639869627,16.08427519167833,16.08427519167833,35.704205421661,14.650533268230353,30.0,30.0,0.0,False,44.55351043928245,0.0,0.0,0.0,0.0,19.553510439282448,0.0,False,25.0,371.81480022521134,0.0,300.6318316801359,25.0,25.0,0.0,0.0,0189,downside,2.673032198385478,6.7154413768752255,3.186579226345256,4.9116996623447715,-0.513547027959778,1.803741714530454
4,25.0,371.81480022521134,0.0,300.6318316801359,7350.0,220.5,7350.0,7600.25,493.5,0.0,29.75,7600.25,7106.75,1132.9438796331822,213.2423022366872,33.988316388995464,179.25398584769175,False,94.03639788457718,85.66896122149633,35.47837656254307,45.317755185327286,22.658877592663643,1.069293006720173,22.30888801351268,15.031591584006797,15.031591584006797,33.36743666308085,15.376147635939843,30.0,30.0,0.0,False,55.66896122149633,0.0,0.0,0.0,0.0,30.668961221496332,0.0,False,25.0,311.145839003715,0.0,282.6405426529949,25.0,25.0,0.0,0.0,0189,downside,2.228060127388352,8.067689099746252,2.667324333355716,5.7107542413797185,-0.43926420596736415,2.3569348583665333
5,25.0,311.145839003715,0.0,282.6405426529949,7350.0,220.5,7350.0,7600.25,493.5,0.0,29.75,7600.25,7106.75,1189.0565372285919,223.8038070961673,35.67169611685775,188.13211097930954,False,103.48568160563354,97.11511664354754,38.83283337660923,47.56226148914367,23.781130744571836,1.1222531519081933,18.6687503402229,14.132027132649746,14.132027132649746,31.370564962086007,16.137700368552963,30.0,30.0,0.0,False,67.11511664354754,0.0,0.0,0.0,0.0,42.11511664354754,0.0,False,25.0,239.0307223601675,0.0,267.40767805946183,25.0,25.0,1790.4304567693384,1282.1355994981689,0189,downside,1.804369401032889,10.010388105887444,2.151162693192068,6.823125070168249,-0.346793292159179,3.1872630357191944
1,30.0,390.0,0.0,300.0,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,760.0,160.50501363336573,22.8,137.70501363336572,False,66.87876022502428,59.52741808841453,24.82625340834143,30.400000000000002,15.200000000000001,0.0,23.4,15.0,15.0,37.35134213660975,7.320087974422131,30.0,30.0,0.0,False,29.527418088414528,0.0,0.0,0.0,0.0,4.527418088414528,0.0,False,25.0,355.47258191158545,0.0,269.9687458378124,25.0,25.0,0.0,0.0,0190,base,4.170295241954926,4.300498715444529,3.7409506043279026,4.1798180633688995,0.42934463762702313,0.12068065207562917
2,25.0,355.47258191158545,0.0,269.9687458378124,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,753.2874028951196,159.08737483095243,22.598622086853588,136.48875274409883,False,68.84784831628124,60.23553167634934,25.41549013437827,30.131496115804786,15.065748057902393,-0.13425194209760782,21.328354914695126,13.49843729189062,13.49843729189062,33.612316639931905,7.2554342884424265,30.0,30.0,0.0,False,30.23553167634934,0.0,0.0,0.0,0.0,5.235531676349339,0.0,False,25.0,320.2370502352361,0.0,243.61186348632287,25.0,25.0,0.0,0.0,0190,base,3.823440931279272,4.663694514752122,3.3871255609952984,4.567959457399267,0.4363153702839737,0.09573505735285526
3,25.0,320.2370502352361,0.0,243.61186348632287,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,746.6340938953609,157.68225713132972,22.39902281686083,135.2832343144689,False,70.5830388355705,65.25227196352145,25.972104531509647,29.86536375581444,14.93268187790722,-0.13306617999517378,19.214223014114165,12.180593174316144,12.180593174316144,30.33076687204905,7.191351647390785,30.0,30.0,0.0,False,35.25227196352145,0.0,0.0,0.0,0.0,10.252271963521451,0.0,False,25.0,279.9847782717146,0.0,220.4724482616646,25.0,25.0,0.0,0.0,0190,base,3.4890151875410442,5.084083310899209,3.0152867873864997,5.022557105763185,0.47372840015454454,0.06152620513602436
4,25.0,279.9847782717146,0.0,220.4724482616646,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,740.0395493465622,156.2895499435524,22.201186480396867,134.08836346315553,False,72.43073616283742,69.98093000711266,26.566413588442355,29.60158197386249,14.800790986931245,-0.13189089097597417,16.799086696302876,11.023622413083231,11.023622413083231,27.449806155724755,7.127835007590189,30.0,30.0,0.0,False,39.98093000711266,0.0,0.0,0.0,0.0,14.980930007112661,0.0,False,25.0,235.00384826460197,0.0,200.15047711353003,25.0,25.0,0.0,0.0,0190,base,3.1635676946361513,5.581196676770727,2.62432341462541,5.617337597467368,0.5392442800107413,-0.03614092069664121
5,25.0,235.00384826460197,0.0,200.15047711353003,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,733.5032502196666,154.90914365345483,22.005097506589998,132.90404614686483,False,74.3929120268254,74.47328219524826,27.199072848828052,29.340130008786666,14.670065004393333,-0.13072598253791234,14.100230895876118,10.007523855676503,10.007523855676503,24.919629831577133,7.064879369911223,30.0,30.0,0.0,False,44.47328219524826,0.0,0.0,0.0,0.0,19.47328219524826,0.0,False,25.0,185.5305660693537,0.0,182.2957266518641,25.0,25.0,1239.2731492276387,877.8577592680064,0190,base,2.8439079226397737,6.184019121598286,2.2130797746074298,6.4256976748727785,0.6308281480323439,-0.24167855327449228
1,30.0,390.0,0.0,300.0,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,760.0,156.9705500055976,22.8,134.1705500055976,False,64.2279125041982,55.1481564802199,23.942637501399396,30.400000000000002,15.200000000000001,0.0,23.4,15.0,15.0,39.0797560239783,11.180824442395746,30.0,30.0,0.0,False,25.148156480219903,0.0,0.0,0.0,0.0,0.14815648021990313,0.0,False,25.0,359.8518435197801,0.0,272.10106841841747,25.0,25.0,0.0,0.0,0191,base,4.062969050879535,4.408658322659038,3.866667422115508,4.087774739729104,0.19630162876402713,0.3208835829299339
2,25.0,359.8518435197801,0.0,272.10106841841747,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,778.4872105930156,160.78890213040674,23.354616317790466,137.43428581261628,False,68.52397501759097,58.0784971254057,25.55953044512715,31.139488423720625,15.569744211860312,0.36974421186031137,21.591110611186807,13.605053420920875,13.605053420920875,35.445477892185274,11.45280109511957,30.0,30.0,0.0,False,28.078497125405697,0.0,0.0,0.0,0.0,3.078497125405697,0.0,False,25.0,326.7733463943744,0.0,248.10839162135179,25.0,25.0,0.0,0.0,0191,base,3.629168485749808,4.902333894969752,3.419898579628017,4.568364381519735,0.20926990612179086,0.33396951345001735
3,25.0,326.7733463943744,0.0,248.10839162135179,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,797.4241277064397,164.70013672870226,23.92272383119319,140.77741289750907,False,73.22121478025137,65.9011634067044,27.191398133194753,31.896965108257586,15.948482554128793,0.37873834226848047,19.606400783662465,12.40541958106759,12.40541958106759,32.32005137354697,11.731393655284561,30.0,30.0,0.0,False,35.9011634067044,0.0,0.0,0.0,0.0,10.901163406704399,0.0,False,25.0,285.87218298767004,0.0,227.5197339030894,25.0,25.0,0.0,0.0,0191,base,3.225135153913891,5.483533527535714,2.965340081625126,5.144978787590767,0.25979507228876475,0.33855473994494734
4,25.0,285.87218298767004,0.0,227.5197339030894,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,816.8216905759932,168.70651319238908,24.504650717279794,144.2018624751093,False,78.19899043736996,73.56093813212597,28.918386200173657,32.67286762303973,16.336433811519864,0.3879512573910713,17.152330979260203,11.37598669515447,11.37598669515447,29.638052305243992,12.016763056672474,30.0,30.0,0.0,False,43.56093813212597,0.0,0.0,0.0,0.0,18.56093813212597,0.0,False,25.0,237.3112448555441,0.0,209.89844465451785,25.0,25.0,0.0,0.0,0191,base,2.845051570314024,6.1843217188100335,2.502628271550984,5.913650959646028,0.3424232987630398,0.2706707591640054
5,25.0,237.3112448555441,0.0,209.89844465451785,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,836.6911045373372,172.81034587370627,25.100733136120116,147.70961273758616,False,83.46771253554545,81.12511251250855,30.744003953381903,33.46764418149349,16.733822090746745,0.397388279226881,14.238674691332644,10.494922232725893,10.494922232725893,27.342600023036898,12.309074147823887,30.0,30.0,0.0,False,51.12511251250855,0.0,0.0,0.0,0.0,26.12511251250855,0.0,False,25.0,181.18613234303552,0.0,194.86491877930482,25.0,25.0,1382.4827669896501,1010.694474362465,0191,base,2.483929772917196,7.054146705342347,2.0314238094222463,6.986866746648259,0.45250596349494954,0.06727995869408776
1,30.0,390.0,0.0,300.0,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,760.0,171.41010864941026,22.8,148.61010864941025,False,75.05758148705769,61.00682285844361,27.55252716235256,30.400000000000002,15.200000000000001,0.0,23.4,15.0,15.0,44.050758628614076,8.669373569612969,30.0,30.0,0.0,False,31.006822858443613,0.0,0.0,0.0,0.0,6.006822858443613,0.0,False,25.0,353.9931771415564,0.0,264.6186149409989,25.0,25.0,0.0,0.0,0192,base,3.7634149947101885,4.750762391439094,3.463108429017366,4.463804912745059,0.3003065656928223,0.28695747869403565
2,25.0,353.9931771415564,0.0,264.6186149409989,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,834.1714445646546,188.13870782245127,25.02514333693964,163.11356448551163,False,86.6571389955366,72.80163654418956,32.16076077749208,33.36685778258619,16.683428891293094,1.4834288912930926,21.23959062849338,13.230930747049946,13.230930747049946,38.85550245134704,9.515452465835114,30.0,30.0,0.0,False,42.80163654418956,0.0,0.0,0.0,0.0,17.801636544189563,0.0,False,25.0,306.19154059736684,0.0,235.27856495548696,25.0,25.0,0.0,0.0,0192,base,3.100895583462925,5.719853936635069,2.745156015636361,5.457959448096274,0.35573956782656424,0.26189448853879504
3,25.0,306.19154059736684,0.0,235.27856495548696,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,915.581577535635,206.49991800366007,27.46744732606905,179.03247067759102,False,100.88876906070504,91.3414381429022,37.224262498493665,36.6232631014254,18.3116315507127,1.6282026594196068,18.37149243584201,11.763928247774349,11.763928247774349,34.547330917802846,10.444103590936818,30.0,30.0,0.0,False,61.341438142902206,0.0,0.0,0.0,0.0,36.341438142902206,0.0,False,25.0,239.85010245446463,0.0,211.17533762862092,25.0,25.0,0.0,0.0,0192,base,2.5238903580876704,6.982347507665881,2.0630780108858664,6.852398716170148,0.460812347201804,0.12994879149573269
4,25.0,239.85010245446463,0.0,211.17533762862092,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,1004.9368515127446,226.65307224157345,30.148105545382336,196.5049666961911,False,116.8299212559495,110.82180850196795,42.888798416873044,40.197474060509784,20.098737030254892,1.7871054795421912,14.391006147267877,10.558766881431048,10.558766881431048,31.008112753981543,11.46338549951929,30.0,30.0,0.0,False,80.82180850196795,0.0,0.0,0.0,0.0,48.75587098432034,0.0,False,32.06593751764761,161.09423147014428,0.0,191.63061037415866,32.06593751764761,32.06593751764761,0.0,0.0,0192,base,2.0153262912650596,8.70455083863271,1.4147564873282976,9.084374113578576,0.600569803936762,-0.379823274945867
5,32.06593751764761,161.09423147014428,0.0,191.63061037415866,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,1103.0126646350552,248.77305353522414,33.09037993905166,215.6826735961725,False,134.33497398314515,138.26266562263925,49.10887229731398,44.12050658540221,22.060253292701105,1.9615162624462137,9.665653888208656,9.581530518707934,9.581530518707934,28.138245878153505,12.582143212809896,30.0,30.0,0.0,False,108.26266562263925,0.0,0.0,0.0,0.0,60.82843059654558,0.0,False,47.43423502609367,70.26580087359869,0.0,176.07450770881508,47.43423502609367,47.43423502609367,1990.184428281793,1761.425588301246,0192,base,1.561872174271211,11.20892014484471,0.7995483060956066,12.9251660022453,0.7623238681756044,-1.7162458574005903
1,35.0,470.0,0.0,360.0,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,980.0,197.72187218224343,29.4,168.32187218224342,False,81.79140413668257,74.20903637346143,30.53046804556086,39.2,19.6,0.0,28.2,18.0,18.0,42.58236776322114,7.17541328820151,30.0,30.0,0.0,False,44.20903637346143,0.0,0.0,0.0,0.0,19.20903637346143,0.0,False,25.0,420.79096362653854,0.0,324.59304552498037,25.0,25.0,0.0,0.0,0193,base,3.5667335174014627,5.041293897646325,3.643420938719058,4.279694203078862,-0.0766874213175952,0.7615996945674626
2,25.0,420.79096362653854,0.0,324.59304552498037,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1007.8313446765032,203.33704113610827,30.234940340295097,173.10210079581316,False,88.0838026861838,74.68952369193742,32.906247675492956,40.313253787060134,20.156626893530067,0.5566268935300656,25.247457817592313,16.22965227624902,16.22965227624902,38.39427899424638,7.379190227405895,30.0,30.0,0.0,False,44.689523691937424,0.0,0.0,0.0,0.0,19.689523691937424,0.0,False,25.0,371.1014399346011,0.0,293.57795675813986,25.0,25.0,0.0,0.0,0193,base,3.161891833721345,5.658432928711279,3.1459068801171206,4.9023917210254355,0.015984953604224472,0.7560412076858434
3,25.0,371.1014399346011,0.0,293.57795675813986,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1036.4530809310702,209.11167713341374,31.093592427932105,178.01808470548164,False,94.86785981922188,85.14218059186035,35.268275117874644,41.45812323724281,20.729061618621405,0.5724347250913375,22.266086396076066,14.678897837906995,14.678897837906995,34.72567922736152,7.588754295418567,30.0,30.0,0.0,False,55.14218059186035,0.0,0.0,0.0,0.0,30.142180591860352,0.0,False,25.0,310.9592593427408,0.0,266.4410318261969,25.0,25.0,0.0,0.0,0193,base,2.780320894969763,6.40893819526747,2.641652052823932,5.660082998250863,0.13866884214583086,0.7488551970166064
4,25.0,310.9592593427408,0.0,266.4410318261969,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1065.8876553559849,215.05030893155833,31.976629660679546,183.07367927087878,False,102.07298604719523,95.55718047931961,37.77351802975112,42.63550621423939,21.317753107119696,0.5886914884982914,18.657555560564447,13.322051591309844,13.322051591309844,31.515805567875624,7.804269842827842,30.0,30.0,0.0,False,65.55718047931961,0.0,0.0,0.0,0.0,40.55718047931961,0.0,False,25.0,240.40207886342117,0.0,242.72949610114912,25.0,25.0,0.0,0.0,0193,base,2.4175661117593465,7.349060108168231,2.1303460443313043,6.724607588525504,0.2872200674280423,0.6244525196427277
5,25.0,240.40207886342117,0.0,242.72949610114912,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1096.1581520117422,221.1575939016223,32.88474456035227,188.27284934127005,False,109.71719590007294,106.0060940390716,40.42806245110183,43.84632608046969,21.923163040234844,0.6054099331151477,14.42412473180527,12.136474805057457,12.136474805057457,28.711101861001346,8.025905887668843,30.0,30.0,0.0,False,76.0060940390716,0.0,0.0,0.0,0.0,45.337971687078365,0.0,False,30.668122351993233,165.06410717634282,0.0,222.04430012781663,30.668122351993233,30.668122351993233,1769.2607512129784,1386.2815549926177,0193,base,2.069771419888443,8.571234093329826,1.6117026716736742,8.32652868376272,0.45806874821476873,0.2447054095671053
1,60.0,650.0,0.0,500.0,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1680.0,376.42379075963123,50.4,326.02379075963125,False,179.71784306972341,193.3448006797633,65.50594768990781,67.2,33.6,0.0,39.0,25.0,25.0,46.373042389960126,10.27243696011058,30.0,30.0,0.0,False,163.3448006797633,0.0,0.0,0.0,0.0,118.34225932879832,0.0,False,45.002541350964975,501.6577406712017,0.0,463.89939457015043,45.002541350964975,45.002541350964975,0.0,0.0,0194,base,2.307124135701072,7.91694203901669,2.445527133215168,5.881621730619238,-0.1384029975140959,2.035320308397452
2,45.002541350964975,501.6577406712017,0.0,463.89939457015043,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1836.3874082397879,411.464231852902,55.091622247193634,356.37260960570836,False,205.81700933050294,207.79469810331108,75.76954385923219,73.45549632959151,36.727748164795756,3.1277481647957543,30.0994644402721,23.194969728507523,23.194969728507523,43.024852578156846,11.228674931835759,30.0,30.0,0.0,False,177.79469810331108,0.0,0.0,0.0,0.0,127.18673563309964,0.0,False,50.60796247021143,344.471005038102,0.0,432.10321692382934,50.60796247021143,50.60796247021143,0.0,0.0,0194,base,1.738629481695369,10.645396426672573,1.7643484008866464,7.720585428298657,-0.025718919191277445,2.924810998373916
3,50.60796247021143,344.471005038102,0.0,432.10321692382934,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,2007.3325673462175,449.7665085212654,60.21997702038652,389.54653150087887,False,236.96260390871015,247.49468478842783,86.81827758810033,80.2933026938487,40.14665134692435,3.418903182128595,20.66826030228612,21.605160846191467,21.605160846191467,40.07588159049374,12.27392693811961,30.0,30.0,0.0,False,217.49468478842783,0.0,0.0,0.0,0.0,151.4862570224621,0.0,False,66.00842776596573,162.98474801563992,0.0,404.3012622714552,66.00842776596573,66.00842776596573,0.0,0.0,0194,base,1.2111426419522242,15.721576198703282,1.1145284787193719,10.639463197017898,0.09661416323285232,5.082113001685384
4,66.00842776596573,162.98474801563992,0.0,404.3012622714552,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,2194.190625490619,491.6342576764435,65.82571876471856,425.80853891172495,False,271.18172577011615,299.6927943888247,98.95359772930345,87.76762501962476,43.88381250981238,3.737161162888029,9.779084880938395,20.21506311357276,20.21506311357276,37.49735914725715,13.416479094534516,30.0,30.0,0.0,False,269.6927943888247,0.0,0.0,0.0,0.0,132.98474801563992,0.0,False,136.7080463731848,0.0,0.0,380.22038221873254,136.7080463731848,136.7080463731848,0.0,0.0,0194,base,0.7192647841296278,28.513602769887804,0.49531197642009955,16.391005931104,0.22395280770952825,12.122596838783803
5,136.7080463731848,0.0,0.0,380.22038221873254,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,2398.442878529022,537.399381104962,71.95328635587066,465.44609474909134,False,306.7568328825578,408.20092745143035,111.60876890953868,95.93771514116088,47.96885757058044,4.08504506076806,0.0,19.011019110936626,19.011019110936626,35.26395180431225,14.665388852449725,0.0,0.0,0.0,False,408.20092745143035,0.0,0.0,0.0,0.0,0.0,0.0,False,408.20092745143035,0.0,0.0,359.62181926687003,408.20092745143035,408.20092745143035,4299.195048839696,4283.28623129166,0194,base,0.5084927420175998,42.334202875420495,-0.09039665822590907,28.267783960924422,0.5988894002435088,14.066418914496072
1,45.0,520.0,0.0,390.0,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1200.0,305.7515530063443,36.0,269.7515530063443,False,152.28866475475823,150.49125305810773,54.76288825158608,48.0,24.0,0.0,31.2,19.5,19.5,46.79741169665051,12.350688286648015,30.0,30.0,0.0,False,120.49125305810773,0.0,0.0,0.0,0.0,79.86731838254647,0.0,False,40.62393467556126,410.1326816174535,0.0,355.5532765899975,40.62393467556126,40.62393467556126,0.0,0.0,0195,base,2.9910646850543117,6.032262207398163,2.3714091274520683,6.030602623399296,0.6196555576022433,0.0016595839988671202
